Id,Mid,BPM,,Ratio,MusicJson,Musician,Acceleration,AniID,BridgeAniID
10501,100105,160,0.25,640.0,7 Landlers WoO 11 No.2,10.67 TPS (10.67 / 10.67 / 10.67),,,
10502,100105,160,0.25,640.0,7 Landlers WoO 11 No.2,,,,
10503,100105,160,0.25,640.0,7 Landlers WoO 11 No.2,,,,
10601,100106,160,0.25,640.0,7 Landlers WoO 11 No.3,10.67 TPS (10.67 / 10.67 / 10.67),,,
10602,100106,160,0.25,640.0,7 Landlers WoO 11 No.3,,,,
10603,100106,160,0.25,640.0,7 Landlers WoO 11 No.3,,,,
10701,100107,160,0.25,640.0,7 Landlers WoO 11 No.4,10.67 TPS (10.67 / 10.67 / 10.67),,,
10702,100107,160,0.25,640.0,7 Landlers WoO 11 No.4,,,,
10703,100107,160,0.25,640.0,7 Landlers WoO 11 No.4,,,,
10801,100108,160,0.25,640.0,7 Landlers WoO 11 No.5,10.67 TPS (10.67 / 10.67 / 10.67),,,
10802,100108,160,0.25,640.0,7 Landlers WoO 11 No.5,,,,
10803,100108,160,0.25,640.0,7 Landlers WoO 11 No.5,,,,
10901,100109,160,0.25,640.0,7 Landlers WoO 11 No.6,10.67 TPS (10.67 / 10.67 / 10.67),,,
10902,100109,160,0.25,640.0,7 Landlers WoO 11 No.6,,,,
10903,100109,160,0.25,640.0,7 Landlers WoO 11 No.6,,,,
11001,100110,160,0.25,640.0,7 Landlers WoO 11 No.7,10.67 TPS (10.67 / 10.67 / 10.67),,,
11002,100110,160,0.25,640.0,7 Landlers WoO 11 No.7,,,,
11003,100110,160,0.25,640.0,7 Landlers WoO 11 No.7,,,,
11101,100111,210,0.5,420.0,7 Rings,7.0 TPS (7.0 / 7.0 / 7.0),,,
11102,100111,210,0.5,420.0,7 Rings,,,,
11103,100111,210,0.5,420.0,7 Rings,,,,
11201,100112,90,0.25,360.0,7 Years BEEPY,6.0 TPS (6.0 / 6.0 / 6.0),,,
11202,100112,90,0.25,360.0,7 Years BEEPY,,,,
11203,100112,90,0.25,360.0,7 Years BEEPY,,,,
11301,100113,90,0.25,360.0,7 Years,6.0 TPS (6.0 / 6.0 / 6.0),,,
11302,100113,90,0.25,360.0,7 Years,,,,
11303,100113,90,0.25,360.0,7 Years,,,,
11401,100114,90,0.5,180.0,8-Bits,3.0 TPS (3.0 / 3.0 / 3.0),,,
11402,100114,90,0.5,180.0,8-Bits,,,,
11403,100114,90,0.5,180.0,8-Bits,,,,
11501,100115,142.5,0.25,570.0,9KX2 (Playable Ver.),9.5 TPS (9.5 / 9.5 / 9.5),,,
11502,100115,142.5,0.25,570.0,9KX2 (Playable Ver.),,,,
11503,100115,142.5,0.25,570.0,9KX2 (Playable Ver.),,,,
11601,100116,570,0.5,1140.0,9KX2 60TPS,19.0 TPS (19.0 / 19.0 / 19.0),,,
11602,100116,570,0.5,1140.0,9KX2 60TPS,,,,
11603,100116,570,0.5,1140.0,9KX2 60TPS,,,,
11701,100117,570,0.5,1140.0,9KX2,19.0 TPS (19.0 / 19.0 / 19.0),,,
11702,100117,570,0.5,1140.0,9KX2,,,,
11703,100117,570,0.5,1140.0,9KX2,,,,
11801,100118,570,1,570.0,9KX21,1908.57 TPS (1908.57 / 1908.57 / 1908.57),,,
11802,100118,570,1,570.0,9KX21,,,,
11803,100118,570,1,570.0,9KX21,,,,
11901,100119,35,0.25,140.0,10 000 TPS,2.33 TPS (2.33 / 2.33 / 2.33),,,
11902,100119,35,0.25,140.0,10 000 TPS,,,,
11903,100119,35,0.25,140.0,10 000 TPS,,,,
12001,100120,1,0.0625,16.0,10 Ages Long Song,0.27 TPS (0.27 / 0.27 / 0.27),,,
12002,100120,1,0.0625,16.0,10 Ages Long Song,,,,
12003,100120,1,0.0625,16.0,10 Ages Long Song,,,,
12101,100121,83,0.25,332.0,10 TBS SINGLES TILES,5.31 TPS (5.53 / 5.2 / 5.2),,,
12102,100121,83,0.25,332.0,10 TBS SINGLES TILES,,,,
12103,100121,83,0.25,332.0,10 TBS SINGLES TILES,,,,
12201,100122,1,0.0625,16.0,10 Years Long Song,0.27 TPS (0.27 / 0.27 / 0.27),,,
12202,100122,1,0.0625,16.0,10 Years Long Song,,,,
12203,100122,1,0.0625,16.0,10 Years Long Song,,,,
12301,100123,60,0.5,120.0,10-13-16 TPS Strange Sound 3,2.0 TPS (2.0 / 2.0 / 2.0),,,
12302,100123,60,0.5,120.0,10-13-16 TPS Strange Sound 3,,,,
12303,100123,60,0.5,120.0,10-13-16 TPS Strange Sound 3,,,,
12401,100124,170,0.5,340.0,10-100-1000 TPS Crazy Pharaoh,5.93 TPS (5.67 / 5.93 / 6.2),,,
12402,100124,170,0.5,340.0,10-100-1000 TPS Crazy Pharaoh,,,,
12403,100124,170,0.5,340.0,10-100-1000 TPS Crazy Pharaoh,,,,
12501,100125,19910329,0.5,39820658.0,10.5 TPS Double Tiles,663677.63 TPS (663677.63 / 663677.63 / 663677.63),,,
12502,100125,19910329,0.5,39820658.0,10.5 TPS Double Tiles,,,,
12503,100125,19910329,0.5,39820658.0,10.5 TPS Double Tiles,,,,
12601,100126,19950619,0.25,79802476.0,10.5 TPS Single Tiles,1330041.27 TPS (1330041.27 / 1330041.27 / 1330041.27),,,
12602,100126,19950619,0.25,79802476.0,10.5 TPS Single Tiles,,,,
12603,100126,19950619,0.25,79802476.0,10.5 TPS Single Tiles,,,,
12701,100127,210,0.5,420.0,10.8 TPS Etude Op.39 No.10,7.0 TPS (7.0 / 7.0 / 7.0),,,
12702,100127,210,0.5,420.0,10.8 TPS Etude Op.39 No.10,,,,
12703,100127,210,0.5,420.0,10.8 TPS Etude Op.39 No.10,,,,
12801,100128,63,0.25,252.0,10,4.2 TPS (4.2 / 4.2 / 4.2),,,
12802,100128,63,0.25,252.0,10,,,,
12803,100128,63,0.25,252.0,10,,,,
12901,100129,89,0.25,356.0,10M Long Tile,5.93 TPS (5.93 / 5.93 / 5.93),,,
12902,100129,89,0.25,356.0,10M Long Tile,,,,
12903,100129,89,0.25,356.0,10M Long Tile,,,,
13001,100130,300,0.5,600.0,10TPS Space Tiles,10.0 TPS (10.0 / 10.0 / 10.0),,,
13002,100130,300,0.5,600.0,10TPS Space Tiles,,,,
13003,100130,300,0.5,600.0,10TPS Space Tiles,,,,
13101,100131,360,0.75,480.0,11 Bagatelles Op.119 No.1,8.0 TPS (8.0 / 8.0 / 8.0),,,
13102,100131,360,0.75,480.0,11 Bagatelles Op.119 No.1,,,,
13103,100131,360,0.75,480.0,11 Bagatelles Op.119 No.1,,,,
13201,100132,180,0.375,480.0,11 Bagatelles Op.119 No.2,8.0 TPS (8.0 / 8.0 / 8.0),,,
13202,100132,180,0.375,480.0,11 Bagatelles Op.119 No.2,,,,
13203,100132,180,0.375,480.0,11 Bagatelles Op.119 No.2,,,,
13301,100133,201,0.75,268.0,11 Bagatelles Op.119 No.3,4.47 TPS (4.47 / 4.47 / 4.47),,,
13302,100133,201,0.75,268.0,11 Bagatelles Op.119 No.3,,,,
13303,100133,201,0.75,268.0,11 Bagatelles Op.119 No.3,,,,
13401,100134,252,0.75,336.0,11 Bagatelles Op.119 No.4,5.6 TPS (5.6 / 5.6 / 5.6),,,
13402,100134,252,0.75,336.0,11 Bagatelles Op.119 No.4,,,,
13403,100134,252,0.75,336.0,11 Bagatelles Op.119 No.4,,,,
13501,100135,237,0.75,316.0,11 Bagatelles Op.119 No.5,5.27 TPS (5.27 / 5.27 / 5.27),,,
13502,100135,237,0.75,316.0,11 Bagatelles Op.119 No.5,,,,
13503,100135,237,0.75,316.0,11 Bagatelles Op.119 No.5,,,,
13601,100136,360,0.75,480.0,11 Bagatelles Op.119 No.6,8.0 TPS (8.0 / 8.0 / 8.0),,,
13602,100136,360,0.75,480.0,11 Bagatelles Op.119 No.6,,,,
13603,100136,360,0.75,480.0,11 Bagatelles Op.119 No.6,,,,
13701,100137,390,0.75,520.0,11 Bagatelles Op.119 No.7,8.67 TPS (8.67 / 8.67 / 8.67),,,
13702,100137,390,0.75,520.0,11 Bagatelles Op.119 No.7,,,,
13703,100137,390,0.75,520.0,11 Bagatelles Op.119 No.7,,,,
13801,100138,330,0.75,440.0,11 Bagatelles Op.119 No.8,7.33 TPS (7.33 / 7.33 / 7.33),,,
13802,100138,330,0.75,440.0,11 Bagatelles Op.119 No.8,,,,
13803,100138,330,0.75,440.0,11 Bagatelles Op.119 No.8,,,,
13901,100139,450,0.75,600.0,11 Bagatelles Op.119 No.9,10.0 TPS (10.0 / 10.0 / 10.0),,,
13902,100139,450,0.75,600.0,11 Bagatelles Op.119 No.9,,,,
13903,100139,450,0.75,600.0,11 Bagatelles Op.119 No.9,,,,
14001,100140,360,0.75,480.0,11 Bagatelles Op.119 No.10,8.0 TPS (8.0 / 8.0 / 8.0),,,
14002,100140,360,0.75,480.0,11 Bagatelles Op.119 No.10,,,,
14003,100140,360,0.75,480.0,11 Bagatelles Op.119 No.10,,,,
14101,100141,240,0.75,320.0,11 Bagatelles Op.119 No.11,5.33 TPS (5.33 / 5.33 / 5.33),,,
14102,100141,240,0.75,320.0,11 Bagatelles Op.119 No.11,,,,
14103,100141,240,0.75,320.0,11 Bagatelles Op.119 No.11,,,,
14201,100142,73,0.25,292.0,11 TPS Aux cypres de la Villa d'Este I,4.87 TPS (4.87 / 4.87 / 4.87),,,
14202,100142,73,0.25,292.0,11 TPS Aux cypres de la Villa d'Este I,,,,
14203,100142,73,0.25,292.0,11 TPS Aux cypres de la Villa d'Este I,,,,
14301,100143,67,0.25,268.0,11 TPS Chopsticks,4.47 TPS (4.47 / 4.47 / 4.47),,,
14302,100143,67,0.25,268.0,11 TPS Chopsticks,,,,
14303,100143,67,0.25,268.0,11 TPS Chopsticks,,,,
14401,100144,19910329,0.5,39820658.0,11 TPS Double Tiles,663677.63 TPS (663677.63 / 663677.63 / 663677.63),,,
14402,100144,19910329,0.5,39820658.0,11 TPS Double Tiles,,,,
14403,100144,19910329,0.5,39820658.0,11 TPS Double Tiles,,,,
14501,100145,300,0.5,600.0,11 TPS Gochu Chamchi fap _)),10.0 TPS (10.0 / 10.0 / 10.0),,,
14502,100145,300,0.5,600.0,11 TPS Gochu Chamchi fap _)),,,,
14503,100145,300,0.5,600.0,11 TPS Gochu Chamchi fap _)),,,,
14601,100146,19950619,0.25,79802476.0,11 TPS Single Tiles,1330041.27 TPS (1330041.27 / 1330041.27 / 1330041.27),,,
14602,100146,19950619,0.25,79802476.0,11 TPS Single Tiles,,,,
14603,100146,19950619,0.25,79802476.0,11 TPS Single Tiles,,,,
14701,100147,300,0.5,600.0,11.1 TPS Bad Boy,10.0 TPS (10.0 / 10.0 / 10.0),,,
14702,100147,300,0.5,600.0,11.1 TPS Bad Boy,,,,
14703,100147,300,0.5,600.0,11.1 TPS Bad Boy,,,,
14801,100148,19910329,0.5,39820658.0,11.5 TPS Double Tiles,663677.63 TPS (663677.63 / 663677.63 / 663677.63),,,
14802,100148,19910329,0.5,39820658.0,11.5 TPS Double Tiles,,,,
14803,100148,19910329,0.5,39820658.0,11.5 TPS Double Tiles,,,,
14901,100149,19950619,0.25,79802476.0,11.5 TPS Single Tiles,1330041.27 TPS (1330041.27 / 1330041.27 / 1330041.27),,,
14902,100149,19950619,0.25,79802476.0,11.5 TPS Single Tiles,,,,
14903,100149,19950619,0.25,79802476.0,11.5 TPS Single Tiles,,,,
15001,100150,150,0.5,300.0,11AM (Animal Crossing_ New Leaf),5.0 TPS (5.0 / 5.0 / 5.0),,,
15002,100150,150,0.5,300.0,11AM (Animal Crossing_ New Leaf),,,,
15003,100150,150,0.5,300.0,11AM (Animal Crossing_ New Leaf),,,,
15101,100151,140,0.5,280.0,12 German Dances WoO8 No.9,4.8 TPS (4.67 / 4.8 / 4.93),,,
15102,100151,140,0.5,280.0,12 German Dances WoO8 No.9,,,,
15103,100151,140,0.5,280.0,12 German Dances WoO8 No.9,,,,
15201,100152,480,1.5,320.0,12 Germany Dances WoO 8 No.1,5.33 TPS (5.33 / 5.33 / 5.33),,,
15202,100152,480,1.5,320.0,12 Germany Dances WoO 8 No.1,,,,
15203,100152,480,1.5,320.0,12 Germany Dances WoO 8 No.1,,,,
15301,100153,540,1.5,360.0,12 Germany Dances WoO 8 No.2,6.0 TPS (6.0 / 6.0 / 6.0),,,
15302,100153,540,1.5,360.0,12 Germany Dances WoO 8 No.2,,,,
15303,100153,540,1.5,360.0,12 Germany Dances WoO 8 No.2,,,,
15401,100154,576,1.5,384.0,12 Germany Dances WoO 8 No.3,6.4 TPS (6.4 / 6.4 / 6.4),,,
15402,100154,576,1.5,384.0,12 Germany Dances WoO 8 No.3,,,,
15403,100154,576,1.5,384.0,12 Germany Dances WoO 8 No.3,,,,
15501,100155,600,1.5,400.0,12 Germany Dances WoO 8 No.4,6.67 TPS (6.67 / 6.67 / 6.67),,,
15502,100155,600,1.5,400.0,12 Germany Dances WoO 8 No.4,,,,
15503,100155,600,1.5,400.0,12 Germany Dances WoO 8 No.4,,,,
15601,100156,600,1.5,400.0,12 Germany Dances WoO 8 No.5,6.67 TPS (6.67 / 6.67 / 6.67),,,
15602,100156,600,1.5,400.0,12 Germany Dances WoO 8 No.5,,,,
15603,100156,600,1.5,400.0,12 Germany Dances WoO 8 No.5,,,,
15701,100157,600,1.5,400.0,12 Germany Dances WoO 8 No.6,6.67 TPS (6.67 / 6.67 / 6.67),,,
15702,100157,600,1.5,400.0,12 Germany Dances WoO 8 No.6,,,,
15703,100157,600,1.5,400.0,12 Germany Dances WoO 8 No.6,,,,
15801,100158,630,1.5,420.0,12 Germany Dances WoO 8 No.7,7.0 TPS (7.0 / 7.0 / 7.0),,,
15802,100158,630,1.5,420.0,12 Germany Dances WoO 8 No.7,,,,
15803,100158,630,1.5,420.0,12 Germany Dances WoO 8 No.7,,,,
15901,100159,600,1.5,400.0,12 Germany Dances WoO 8 No.8,6.67 TPS (6.67 / 6.67 / 6.67),,,
15902,100159,600,1.5,400.0,12 Germany Dances WoO 8 No.8,,,,
15903,100159,600,1.5,400.0,12 Germany Dances WoO 8 No.8,,,,
16001,100160,630,1.5,420.0,12 Germany Dances WoO 8 No.9,7.0 TPS (7.0 / 7.0 / 7.0),,,
16002,100160,630,1.5,420.0,12 Germany Dances WoO 8 No.9,,,,
16003,100160,630,1.5,420.0,12 Germany Dances WoO 8 No.9,,,,
16101,100161,600,1.5,400.0,12 Germany Dances WoO 8 No.10,6.67 TPS (6.67 / 6.67 / 6.67),,,
16102,100161,600,1.5,400.0,12 Germany Dances WoO 8 No.10,,,,
16103,100161,600,1.5,400.0,12 Germany Dances WoO 8 No.10,,,,
16201,100162,660,1.5,440.0,12 Germany Dances WoO 8 No.11,7.33 TPS (7.33 / 7.33 / 7.33),,,
16202,100162,660,1.5,440.0,12 Germany Dances WoO 8 No.11,,,,
16203,100162,660,1.5,440.0,12 Germany Dances WoO 8 No.11,,,,
16301,100163,660,1.5,440.0,12 Germany Dances WoO 8 No.12,7.33 TPS (7.33 / 7.33 / 7.33),,,
16302,100163,660,1.5,440.0,12 Germany Dances WoO 8 No.12,,,,
16303,100163,660,1.5,440.0,12 Germany Dances WoO 8 No.12,,,,
16401,100164,660,1.5,440.0,12 Germany Dances WoO 13 No.1,7.33 TPS (7.33 / 7.33 / 7.33),,,
16402,100164,660,1.5,440.0,12 Germany Dances WoO 13 No.1,,,,
16403,100164,660,1.5,440.0,12 Germany Dances WoO 13 No.1,,,,
16501,100165,696,1.5,464.0,12 Germany Dances WoO 13 No.2,7.73 TPS (7.73 / 7.73 / 7.73),,,
16502,100165,696,1.5,464.0,12 Germany Dances WoO 13 No.2,,,,
16503,100165,696,1.5,464.0,12 Germany Dances WoO 13 No.2,,,,
16601,100166,690,1.5,460.0,12 Germany Dances WoO 13 No.3,7.67 TPS (7.67 / 7.67 / 7.67),,,
16602,100166,690,1.5,460.0,12 Germany Dances WoO 13 No.3,,,,
16603,100166,690,1.5,460.0,12 Germany Dances WoO 13 No.3,,,,
16701,100167,690,1.5,460.0,12 Germany Dances WoO 13 No.4,7.67 TPS (7.67 / 7.67 / 7.67),,,
16702,100167,690,1.5,460.0,12 Germany Dances WoO 13 No.4,,,,
16703,100167,690,1.5,460.0,12 Germany Dances WoO 13 No.4,,,,
16801,100168,660,1.5,440.0,12 Germany Dances WoO 13 No.5,7.33 TPS (7.33 / 7.33 / 7.33),,,
16802,100168,660,1.5,440.0,12 Germany Dances WoO 13 No.5,,,,
16803,100168,660,1.5,440.0,12 Germany Dances WoO 13 No.5,,,,
16901,100169,720,1.5,480.0,12 Germany Dances WoO 13 No.6,8.0 TPS (8.0 / 8.0 / 8.0),,,
16902,100169,720,1.5,480.0,12 Germany Dances WoO 13 No.6,,,,
16903,100169,720,1.5,480.0,12 Germany Dances WoO 13 No.6,,,,
17001,100170,660,1.5,440.0,12 Germany Dances WoO 13 No.7,7.33 TPS (7.33 / 7.33 / 7.33),,,
17002,100170,660,1.5,440.0,12 Germany Dances WoO 13 No.7,,,,
17003,100170,660,1.5,440.0,12 Germany Dances WoO 13 No.7,,,,
17101,100171,690,1.5,460.0,12 Germany Dances WoO 13 No.8,7.67 TPS (7.67 / 7.67 / 7.67),,,
17102,100171,690,1.5,460.0,12 Germany Dances WoO 13 No.8,,,,
17103,100171,690,1.5,460.0,12 Germany Dances WoO 13 No.8,,,,
17201,100172,720,1.5,480.0,12 Germany Dances WoO 13 No.9,8.0 TPS (8.0 / 8.0 / 8.0),,,
17202,100172,720,1.5,480.0,12 Germany Dances WoO 13 No.9,,,,
17203,100172,720,1.5,480.0,12 Germany Dances WoO 13 No.9,,,,
17301,100173,720,1.5,480.0,12 Germany Dances WoO 13 No.10,8.0 TPS (8.0 / 8.0 / 8.0),,,
17302,100173,720,1.5,480.0,12 Germany Dances WoO 13 No.10,,,,
17303,100173,720,1.5,480.0,12 Germany Dances WoO 13 No.10,,,,
17401,100174,660,1.5,440.0,12 Germany Dances WoO 13 No.11,7.33 TPS (7.33 / 7.33 / 7.33),,,
17402,100174,660,1.5,440.0,12 Germany Dances WoO 13 No.11,,,,
17403,100174,660,1.5,440.0,12 Germany Dances WoO 13 No.11,,,,
17501,100175,720,1.5,480.0,12 Germany Dances WoO 13 No.12,8.0 TPS (8.0 / 8.0 / 8.0),,,
17502,100175,720,1.5,480.0,12 Germany Dances WoO 13 No.12,,,,
17503,100175,720,1.5,480.0,12 Germany Dances WoO 13 No.12,,,,
17601,100176,384,0.75,512.0,12 Minuets WoO 7 No.1,8.53 TPS (8.53 / 8.53 / 8.53),,,
17602,100176,384,0.75,512.0,12 Minuets WoO 7 No.1,,,,
17603,100176,384,0.75,512.0,12 Minuets WoO 7 No.1,,,,
17701,100177,384,0.75,512.0,12 Minuets WoO 7 No.2,8.53 TPS (8.53 / 8.53 / 8.53),,,
17702,100177,384,0.75,512.0,12 Minuets WoO 7 No.2,,,,
17703,100177,384,0.75,512.0,12 Minuets WoO 7 No.2,,,,
17801,100178,384,0.75,512.0,12 Minuets WoO 7 No.3,8.53 TPS (8.53 / 8.53 / 8.53),,,
17802,100178,384,0.75,512.0,12 Minuets WoO 7 No.3,,,,
17803,100178,384,0.75,512.0,12 Minuets WoO 7 No.3,,,,
17901,100179,384,0.75,512.0,12 Minuets WoO 7 No.4,8.53 TPS (8.53 / 8.53 / 8.53),,,
17902,100179,384,0.75,512.0,12 Minuets WoO 7 No.4,,,,
17903,100179,384,0.75,512.0,12 Minuets WoO 7 No.4,,,,
18001,100180,384,0.75,512.0,12 Minuets WoO 7 No.5,8.53 TPS (8.53 / 8.53 / 8.53),,,
18002,100180,384,0.75,512.0,12 Minuets WoO 7 No.5,,,,
18003,100180,384,0.75,512.0,12 Minuets WoO 7 No.5,,,,
18101,100181,384,0.75,512.0,12 Minuets WoO 7 No.6,8.53 TPS (8.53 / 8.53 / 8.53),,,
18102,100181,384,0.75,512.0,12 Minuets WoO 7 No.6,,,,
18103,100181,384,0.75,512.0,12 Minuets WoO 7 No.6,,,,
18201,100182,360,0.75,480.0,12 Minuets WoO 7 No.7,8.0 TPS (8.0 / 8.0 / 8.0),,,
18202,100182,360,0.75,480.0,12 Minuets WoO 7 No.7,,,,
18203,100182,360,0.75,480.0,12 Minuets WoO 7 No.7,,,,
18301,100183,372,0.75,496.0,12 Minuets WoO 7 No.8,8.27 TPS (8.27 / 8.27 / 8.27),,,
18302,100183,372,0.75,496.0,12 Minuets WoO 7 No.8,,,,
18303,100183,372,0.75,496.0,12 Minuets WoO 7 No.8,,,,
18401,100184,384,0.75,512.0,12 Minuets WoO 7 No.9,8.53 TPS (8.53 / 8.53 / 8.53),,,
18402,100184,384,0.75,512.0,12 Minuets WoO 7 No.9,,,,
18403,100184,384,0.75,512.0,12 Minuets WoO 7 No.9,,,,
18501,100185,372,0.75,496.0,12 Minuets WoO 7 No.10,8.27 TPS (8.27 / 8.27 / 8.27),,,
18502,100185,372,0.75,496.0,12 Minuets WoO 7 No.10,,,,
18503,100185,372,0.75,496.0,12 Minuets WoO 7 No.10,,,,
18601,100186,384,0.75,512.0,12 Minuets WoO 7 No.11,8.53 TPS (8.53 / 8.53 / 8.53),,,
18602,100186,384,0.75,512.0,12 Minuets WoO 7 No.11,,,,
18603,100186,384,0.75,512.0,12 Minuets WoO 7 No.11,,,,
18701,100187,384,0.75,512.0,12 Minuets WoO 7 No.12,8.53 TPS (8.53 / 8.53 / 8.53),,,
18702,100187,384,0.75,512.0,12 Minuets WoO 7 No.12,,,,
18703,100187,384,0.75,512.0,12 Minuets WoO 7 No.12,,,,
18801,100188,83,0.25,332.0,12 TPS Double Tiles,5.31 TPS (5.53 / 5.2 / 5.2),,,
18802,100188,83,0.25,332.0,12 TPS Double Tiles,,,,
18803,100188,83,0.25,332.0,12 TPS Double Tiles,,,,
18901,100189,40,0.25,160.0,12 TPS Endure,2.67 TPS (2.67 / 2.67 / 2.67),,,
18902,100189,40,0.25,160.0,12 TPS Endure,,,,
18903,100189,40,0.25,160.0,12 TPS Endure,,,,
19001,100190,86,0.5,172.0,12 TPS Single Tiles,2.87 TPS (2.87 / 2.87 / 2.87),,,
19002,100190,86,0.5,172.0,12 TPS Single Tiles,,,,
19003,100190,86,0.5,172.0,12 TPS Single Tiles,,,,
19101,100191,120,0.25,480.0,12 TPS Strange Sound 6,8.0 TPS (8.0 / 8.0 / 8.0),,,
19102,100191,120,0.25,480.0,12 TPS Strange Sound 6,,,,
19103,100191,120,0.25,480.0,12 TPS Strange Sound 6,,,,
19201,100192,481.5,0.75,642.0,12 Variations on Ein Mädchen oder Weibchen Op.66,10.7 TPS (10.7 / 10.7 / 10.7),,,
19202,100192,481.5,0.75,642.0,12 Variations on Ein Mädchen oder Weibchen Op.66,,,,
19203,100192,481.5,0.75,642.0,12 Variations on Ein Mädchen oder Weibchen Op.66,,,,
19301,100193,78,0.25,312.0,12-13-14 TPS The Easy Winners,5.2 TPS (5.2 / 5.2 / 5.2),,,
19302,100193,78,0.25,312.0,12-13-14 TPS The Easy Winners,,,,
19303,100193,78,0.25,312.0,12-13-14 TPS The Easy Winners,,,,
19401,100194,120,0.25,480.0,13 Pieces Op.76 No.2 (Etude),8.0 TPS (8.0 / 8.0 / 8.0),,,
19402,100194,120,0.25,480.0,13 Pieces Op.76 No.2 (Etude),,,,
19403,100194,120,0.25,480.0,13 Pieces Op.76 No.2 (Etude),,,,
19501,100195,83,0.25,332.0,13 Pieces Op.76 No.4 (Humoresque),5.53 TPS (5.53 / 5.53 / 5.53),,,
19502,100195,83,0.25,332.0,13 Pieces Op.76 No.4 (Humoresque),,,,
19503,100195,83,0.25,332.0,13 Pieces Op.76 No.4 (Humoresque),,,,
19601,100196,165,0.25,660.0,14 TPS Chorekee,11.0 TPS (11.0 / 11.0 / 11.0),,,
19602,100196,165,0.25,660.0,14 TPS Chorekee,,,,
19603,100196,165,0.25,660.0,14 TPS Chorekee,,,,
19701,100197,83,0.25,332.0,14 TPS Double Tiles,5.31 TPS (5.53 / 5.2 / 5.2),,,
19702,100197,83,0.25,332.0,14 TPS Double Tiles,,,,
19703,100197,83,0.25,332.0,14 TPS Double Tiles,,,,
19801,100198,90,0.5,180.0,14 TPS Happy Tiles,3.17 TPS (3.0 / 3.17 / 3.33),,,
19802,100198,90,0.5,180.0,14 TPS Happy Tiles,,,,
19803,100198,90,0.5,180.0,14 TPS Happy Tiles,,,,
19901,100199,90,0.5,180.0,14-14-15 TPS Strange Sound 5,3.17 TPS (3.0 / 3.17 / 3.33),,,
19902,100199,90,0.5,180.0,14-14-15 TPS Strange Sound 5,,,,
19903,100199,90,0.5,180.0,14-14-15 TPS Strange Sound 5,,,,
20001,100200,120,0.25,480.0,15 TPS Deck The Halls,8.0 TPS (8.0 / 8.0 / 8.0),,,
20002,100200,120,0.25,480.0,15 TPS Deck The Halls,,,,
20003,100200,120,0.25,480.0,15 TPS Deck The Halls,,,,
20101,100201,105,0.25,420.0,15-16.5-18 TPS Cancan Secret song,7.0 TPS (7.0 / 7.0 / 7.0),,,
20102,100201,105,0.25,420.0,15-16.5-18 TPS Cancan Secret song,,,,
20103,100201,105,0.25,420.0,15-16.5-18 TPS Cancan Secret song,,,,
20201,100202,83,0.25,332.0,16 TPS Double Tiles,5.31 TPS (5.53 / 5.2 / 5.2),,,
20202,100202,83,0.25,332.0,16 TPS Double Tiles,,,,
20203,100202,83,0.25,332.0,16 TPS Double Tiles,,,,
20301,100203,45,0.25,180.0,17 Polish Songs Op.74 No.2 (Wiosna),3.0 TPS (3.0 / 3.0 / 3.0),,,
20302,100203,45,0.25,180.0,17 Polish Songs Op.74 No.2 (Wiosna),,,,
20303,100203,45,0.25,180.0,17 Polish Songs Op.74 No.2 (Wiosna),,,,
20401,100204,96,0.75,128.0,17 Polish Songs Op.74 No.3 (Smutna Rzeka),2.13 TPS (2.13 / 2.13 / 2.13),,,
20402,100204,96,0.75,128.0,17 Polish Songs Op.74 No.3 (Smutna Rzeka),,,,
20403,100204,96,0.75,128.0,17 Polish Songs Op.74 No.3 (Smutna Rzeka),,,,
20501,100205,189,0.25,756.0,17 Polish Songs Op.74 No.4 (Hulanka),12.6 TPS (12.6 / 12.6 / 12.6),,,
20502,100205,189,0.25,756.0,17 Polish Songs Op.74 No.4 (Hulanka),,,,
20503,100205,189,0.25,756.0,17 Polish Songs Op.74 No.4 (Hulanka),,,,
20601,100206,162,0.75,216.0,17 Polish Songs Op.74 No.5 (Gdzie lubi),3.6 TPS (3.6 / 3.6 / 3.6),,,
20602,100206,162,0.75,216.0,17 Polish Songs Op.74 No.5 (Gdzie lubi),,,,
20603,100206,162,0.75,216.0,17 Polish Songs Op.74 No.5 (Gdzie lubi),,,,
20701,100207,72,0.25,288.0,17 Polish Songs Op.74 No.6 (Precz z moich oczu),4.8 TPS (4.8 / 4.8 / 4.8),,,
20702,100207,72,0.25,288.0,17 Polish Songs Op.74 No.6 (Precz z moich oczu),,,,
20703,100207,72,0.25,288.0,17 Polish Songs Op.74 No.6 (Precz z moich oczu),,,,
20801,100208,50,0.25,200.0,17 Polish Songs Op.74 No.7 (Poseł),3.33 TPS (3.33 / 3.33 / 3.33),,,
20802,100208,50,0.25,200.0,17 Polish Songs Op.74 No.7 (Poseł),,,,
20803,100208,50,0.25,200.0,17 Polish Songs Op.74 No.7 (Poseł),,,,
20901,100209,138,0.75,184.0,17 Polish Songs Op.74 No.9 (Melodia),3.07 TPS (3.07 / 3.07 / 3.07),,,
20902,100209,138,0.75,184.0,17 Polish Songs Op.74 No.9 (Melodia),,,,
20903,100209,138,0.75,184.0,17 Polish Songs Op.74 No.9 (Melodia),,,,
21001,100210,210,0.5,420.0,17 Polish Songs Op.74 No.10 (Wojak),7.0 TPS (7.0 / 7.0 / 7.0),,,
